TicketId,SaleId,Quantity
329,26231,8
329,26246,7
329,26311,10
329,26313,1
329,26326,3
329,26367,8
329,26398,3
329,26405,9
329,26413,2
329,26417,10
329,26434,7
329,29256,4
329,29259,3
329,29270,4
329,29273,3
329,29275,9
329,29277,7
329,29278,8
329,29285,9
329,29286,1
329,29287,4
329,29294,5
329,29295,8
329,29296,10
329,29297,9
329,29301,5
329,29302,8
329,29306,1
329,29308,4
329,29310,6
329,29311,3
329,29313,10
329,29314,8
329,29317,6
329,29320,10
329,29322,3
329,29325,10
329,29333,1
329,29336,1
329,29337,8
329,29339,6
329,29343,8
329,29344,10
329,29345,4
329,29347,6
329,29348,5
329,29349,1
329,29350,9
329,29351,7
329,29352,4
329,29353,5
329,29354,7
329,29355,1
329,29358,6
329,29359,7
329,29361,9
329,29362,10
329,29365,3
329,29367,10
329,29369,3
329,29370,8
329,29371,3
329,29376,7
329,29377,9
329,29378,1
329,29379,6
329,29383,6
329,29388,4
329,29389,2
329,29390,9
329,29393,4
329,29394,5
329,29395,5
329,29397,8
329,29398,5
329,29403,2
329,29404,9
329,29405,3
329,29408,8
329,29412,1
329,29413,4
329,29414,5
329,29416,7
329,29417,2
329,29420,8
329,29421,2
329,29424,8
329,29425,7
329,29427,5
329,29430,3
329,29437,8
329,29440,8
329,29442,9
329,29443,2
329,29445,8
329,29447,4
329,29448,6
329,29449,9
329,29452,4
329,29454,7
329,29456,8
329,29457,9
329,29458,4
329,29461,3
329,29463,3
329,29464,1
329,29465,10
329,29468,4
329,29472,10
329,29473,2
329,29475,6
329,29478,9
329,29479,3
329,29480,2
329,29481,3
329,29489,10
329,29491,3
329,29495,1
329,29496,8
329,29497,4
329,29499,9
329,29500,1
329,29502,3
329,29504,4
329,29506,6
329,29509,5
329,29511,3
329,29512,1
329,29514,7
329,29515,10
329,29516,6
329,29521,3
329,29524,9
329,29527,9
329,29528,8
329,29530,7
329,29531,10
329,29543,3
329,29544,9
329,29545,6
329,29546,10
329,29551,5
329,29555,4
329,29556,5
329,29558,2
329,29567,1
329,29568,3
329,29574,1
329,29575,4
329,29576,7
329,29577,6
329,29578,1
329,29581,2
329,29585,4
329,29588,4
329,29589,1
329,29590,7
329,29592,8
329,29594,6
329,29595,8
329,29596,3
329,29597,1
329,29598,1
329,29599,10
329,29601,9
329,29605,3
329,29610,9
329,29612,6
329,29614,3
329,29615,2
329,29616,5
329,29617,7
329,29618,5
329,29621,2
329,29624,1
329,29625,8
329,29629,7
329,29630,4
329,29632,5
329,29635,4
329,29637,9
329,29638,2
329,29639,3
329,29642,6
329,29643,9
329,29647,1
329,29649,6
329,29654,2
329,29657,3
329,29659,5
329,29660,8
329,29661,3
329,29665,3
329,29667,5
329,29668,10
329,29669,7
329,29673,1
329,29674,7
329,29676,8
329,29679,4
329,29680,2
329,29682,6
329,29683,5
329,29684,1
329,29686,3
329,29687,3
329,29689,1
329,29690,2
329,29691,9
329,29693,7
329,29695,10
329,29698,2
329,29700,4
329,29701,7
329,29705,4
329,29708,6
329,29709,10
329,29714,2
329,29715,7
329,29716,3
329,29719,9
329,29723,10
329,29728,1
329,29730,4
329,29732,9
329,29735,5
329,29736,6
329,29737,5
329,29739,9
329,29742,10
329,29748,8
329,29750,6
329,29751,2
329,29753,2
329,29754,10
329,29756,4
329,29757,4
329,29758,5
329,29759,2
329,29762,5
329,29765,9
329,29769,8
329,29770,6
329,29772,9
329,29776,6
329,29778,4
329,29780,9
329,29785,8
329,29788,8
329,29790,3
329,29793,1
329,29796,9
329,29797,10
329,29799,5
329,29800,10
329,29801,4
329,29802,10
329,29804,2
329,29806,2
329,29807,10
329,29809,1
329,29812,3
329,29813,1
329,29815,8
329,29817,10
329,29818,3
329,29819,2
329,29820,8
329,29821,1
329,29822,4
329,29823,8
329,29824,6
329,29825,2
329,29826,8
329,29827,4
329,29828,10
329,29829,6
329,29830,3
329,29831,6
329,29832,1
329,29833,1
329,29834,5
329,29835,5
329,29836,1
329,29837,10
329,29838,4
329,29839,1
329,29840,9
329,29841,6
329,29842,4
329,29843,10
329,29844,4
329,29845,4
329,29846,4
329,29847,3
329,29848,2
329,29849,2
329,29850,9
329,29851,3
329,29852,9
329,29853,2
329,29854,8
329,29855,2
329,29856,7
329,29857,7
329,29858,1
329,29859,2
329,29860,9
329,29861,4
329,29862,8
329,29863,1
329,29864,9
329,29865,2
329,29866,7
329,29867,1
329,29868,5
329,29869,4
329,29870,2
329,29871,4
329,29872,9
329,29873,3
329,29874,3
329,29875,4
329,29876,6
329,29877,9
329,29878,3
329,29879,1
330,286,6
330,498,6
330,737,1
330,827,7
330,914,5
330,985,6
330,1531,3
330,1959,9
330,2085,5
330,2422,3
330,2478,6
330,2827,10
330,3119,3
330,3290,8
330,3355,1
330,3750,4
330,3801,4
330,4271,6
330,4549,1
330,4594,8
330,4797,2
330,5564,9
330,5586,1
330,5731,9
330,5733,6
330,5863,10
330,6013,4
330,6131,9
330,6221,7
330,6285,4
330,6391,1
330,6412,4
330,6519,5
330,6539,2
330,6561,5
330,6604,2
330,6842,2
330,6929,7
330,6936,5
330,6967,4
330,6968,1
330,7008,5
330,7032,6
330,7083,10
330,7297,1
330,7352,8
330,7359,9
330,7361,9
330,7406,7
330,7439,1
330,7486,7
330,7550,3
330,7565,10
330,7591,3
330,7607,5
330,7612,2
330,7613,10
330,7760,9
330,7777,6
330,7798,7
330,7874,6
330,7879,2
330,7974,1
330,7976,5
330,8006,3
330,8066,6
330,8075,2
330,8133,7
330,8142,9
330,8144,8
330,8167,7
330,8169,3
330,8197,7
330,8224,6
330,8242,10
330,8267,8
330,8283,8
330,8347,3
330,8369,6
330,8439,2
330,8462,6
330,8500,3
330,8561,2
330,8575,10
330,8586,6
330,8590,10
330,8592,10
330,8594,4
330,8601,4
330,8605,7
330,8617,9
330,8666,8
330,8709,4
330,8748,7
330,8766,4
330,8777,6
330,8790,1
330,8809,4
330,8824,6
330,8856,6
330,8915,5
330,8918,5
330,8930,7
330,8940,9
330,9062,1
330,9075,10
330,9083,4
330,9098,3
330,9129,4
330,9161,2
330,9167,8
330,9170,7
330,9184,2
330,9191,5
330,9215,10
330,9224,7
330,9248,5
330,9252,5
330,9257,10
330,9274,8
330,9304,1
330,9315,8
330,9372,4
330,9430,8
330,9474,4
330,9480,5
330,9515,2
330,9523,1
330,9529,7
330,9554,5
330,9564,9
330,9574,4
330,9575,2
330,9592,10
330,9607,2
330,9627,10
330,9661,9
330,9680,6
330,9684,4
330,9698,10
330,9723,6
330,9768,5
330,9805,2
330,9813,3
330,9820,8
330,9827,1
330,9832,3
330,9852,1
330,9883,4
330,9910,4
330,9933,2
330,9975,4
330,9997,9
330,10006,7
330,10007,6
330,10039,3
330,10047,5
330,10056,9
330,10059,10
330,10095,4
330,10126,3
330,10135,9
330,10137,2
330,10138,6
330,10158,10
330,10172,2
330,10217,6
330,10233,10
330,10295,8
330,10310,9
330,10338,10
330,10354,9
330,10360,10
330,10381,9
330,10408,5
330,10418,1
330,10425,2
330,10518,4
330,10565,2
330,10592,3
330,10619,5
330,10626,4
330,10676,3
330,10678,8
330,10691,9
330,10711,7
330,10780,9
330,10816,5
330,10824,8
330,10849,2
330,10918,8
330,10986,10
330,11116,3
330,11184,3
330,11211,3
330,11224,3
330,11250,10
330,11299,10
330,11365,5
330,11405,2
330,11426,9
330,11440,7
330,11466,8
330,11467,6
330,11491,7
330,11567,1
330,11573,7
330,11586,4
330,11615,7
330,11640,3
330,11660,6
330,11676,8
330,11702,7
330,11722,2
330,11759,9
330,11784,9
330,11800,7
330,11870,5
330,11943,7
330,11958,9
330,11969,5
330,12031,3
330,12040,7
330,12045,4
330,12066,4
330,12079,9
330,12122,4
330,12141,5
330,12312,9
330,12338,5
330,12360,2
330,12388,8
330,12405,1
330,12414,2
330,12421,5
330,12437,7
330,12454,10
330,12470,5
330,12524,9
330,12536,1
330,12539,3
330,12543,6
330,12561,8
330,12590,10
330,12591,8
330,12620,7
330,12644,4
330,12653,1
330,12683,4
330,12692,3
330,12744,6
330,12755,2
330,12780,1
330,12792,5
330,12829,9
330,12841,3
330,12844,9
330,12846,7
330,12858,3
330,12866,9
330,12950,7
330,12983,10
330,12987,5
330,13052,4
330,13091,10
330,13132,4
330,13136,1
330,13143,7
330,13220,7
330,13255,2
330,13276,3
330,13355,5
330,13358,1
330,13378,9
330,13416,2
330,13423,7
330,13430,2
330,13439,9
330,13444,9
330,13469,10
330,13483,8
330,13490,5
330,13548,10
330,13549,8
330,13581,9
330,13603,2
330,13665,5
330,13710,9
330,13712,2
330,13733,7
330,13736,6
330,13738,3
330,13761,4
330,13799,2
330,13816,2
330,13820,4
330,13855,2
330,13866,6
330,13900,5
330,13903,1
330,13907,2
330,13923,10
330,13932,1
330,13952,5
330,13988,7
330,14005,10
330,14036,10
330,14045,2
330,14048,6
330,14058,9
330,14070,10
330,14116,3
330,14136,8
330,14143,4
330,14157,2
330,14170,2
330,14196,9
330,14197,1
330,14204,2
330,14231,3
330,14268,6
330,14269,8
330,14280,2
330,14326,7
330,14349,1
330,14419,5
330,14429,2
330,14520,5
330,14541,2
330,14545,3
330,14554,7
330,14558,5
330,14581,1
330,14588,7
330,14619,1
330,14661,3
330,14791,1
330,14824,3
330,14834,4
330,14880,3
330,14936,5
330,14953,4
330,14981,8
330,14982,1
330,14989,3
330,14994,2
330,14996,2
330,15020,10
330,15116,3
330,15157,9
330,15163,9
330,15198,3
330,15220,8
330,15234,4
330,15290,2
330,15316,9
330,15374,9
330,15415,1
330,15491,9
330,15542,2
330,15545,3
330,15597,4
330,15629,5
330,15651,3
330,15696,5
330,15735,1
330,15755,8
330,15788,3
330,15794,4
330,15821,8
330,15828,4
330,15844,3
330,15854,9
330,15856,10
330,15864,1
330,15870,2
330,15877,9
330,15881,3
330,15919,9
330,15922,5
330,15952,5
330,15959,1
330,15993,7
330,16015,6
330,16062,3
330,16081,4
330,16147,7
330,16174,9
330,16178,10
330,16186,2
330,16211,8
330,16216,4
330,16226,2
330,16273,9
330,16280,7
330,16299,5
330,16321,1
330,16325,1
330,16329,3
330,16337,3
330,16345,9
330,16369,1
330,16373,3
330,16387,2
330,16410,2
330,16444,10
330,16468,3
330,16471,9
330,16481,1
330,16512,2
330,16590,8
330,16599,1
330,16601,1
330,16607,4
330,16625,1
330,16630,7
330,16655,8
330,16701,9
330,16712,3
330,16749,6
330,16770,5
330,16791,2
330,16820,3
330,16860,4
330,16862,9
330,16875,7
330,16877,5
330,16931,5
330,16966,9
330,16970,3
330,16973,3
330,17027,10
330,17050,9
330,17052,3
330,17062,6
330,17097,6
330,17104,3
330,17155,8
330,17202,3
330,17259,9
330,17300,6
330,17332,1
330,17388,4
330,17405,2
330,17416,6
330,17487,5
330,17523,7
330,17584,6
330,17705,9
330,17761,1
330,17775,3
330,17779,1
330,17787,9
330,17808,5
330,17819,5
330,17831,8
330,17847,7
330,17854,2
330,17886,6
330,17934,4
330,17950,8
330,17978,1
330,18026,7
330,18049,8
330,18102,4
330,18103,1
330,18114,3
330,18135,1
330,18178,10
330,18252,10
330,18264,7
330,18267,4
330,18330,2
330,18362,3
330,18366,1
330,18425,1
330,18466,5
330,18561,7
330,18650,6
330,18676,2
330,18677,1
330,18701,9
330,18721,1
330,18748,10
330,18763,6
330,18773,9
330,18848,9
330,18897,10
330,18931,2
330,18960,10
330,18962,8
330,18974,9
330,18976,2
330,19023,7
330,19025,4
330,19092,2
330,19127,6
330,19160,10
330,19166,8
330,19174,6
330,19235,5
330,19248,4
330,19274,8
330,19362,4
330,19411,10
330,19454,4
330,19492,4
330,19502,1
330,19505,5
330,19520,6
330,19524,9
330,19533,6
330,19581,9
330,19620,2
330,19653,3
330,19694,3
330,19726,9
330,19748,4
330,19805,4
330,19808,7
330,19858,2
330,19865,3
330,19882,9
330,19893,2
330,19913,8
330,19966,8
330,20015,4
330,20023,5
330,20058,1
330,20101,7
330,20107,9
330,20186,4
330,20187,4
330,20207,7
330,20224,9
330,20228,1
330,20300,4
330,20301,5
330,20310,2
330,20330,1
330,20364,3
330,20390,10
330,20412,5
330,20425,7
330,20435,7
330,20490,7
330,20535,2
330,20553,10
330,20582,10
330,20601,5
330,20616,5
330,20620,10
330,20650,2
330,20671,3
330,20711,7
330,20732,4
330,20771,6
330,20793,1
330,20810,4
330,20886,6
330,20887,3
330,20890,5
330,20932,5
330,20964,6
330,21007,1
330,21041,6
330,21058,5
330,21062,1
330,21080,5
330,21137,4
330,21189,6
330,21217,2
330,21282,5
330,21293,8
330,21330,6
330,21464,6
330,21555,8
330,21561,8
330,21565,6
330,21580,1
330,21593,10
330,21632,2
330,21678,3
330,21681,1
330,21711,2
330,21714,8
330,21742,5
330,21753,8
330,21757,10
330,21760,9
330,21800,7
330,21865,3
330,21890,9
330,22034,2
330,22039,2
330,22048,9
330,22066,2
330,22146,5
330,22152,4
330,22160,4
330,22169,9
330,22194,2
330,22207,8
330,22230,10
330,22236,5
330,22245,3
330,22300,2
330,22303,10
330,22333,2
330,22362,3
330,22371,10
330,22391,2
330,22459,9
330,22538,6
330,22557,1
330,22565,5
330,22637,4
330,22644,1
330,22647,4
330,22648,8
330,22675,9
330,22683,2
330,22696,5
330,22700,2
330,22760,1
330,22787,3
330,22797,4
330,22814,4
330,22819,8
330,22840,7
330,22863,7
330,22869,5
330,22884,4
330,22885,5
330,22895,7
330,22904,4
330,22948,4
330,22954,8
330,22958,1
330,23053,2
330,23105,2
330,23118,10
330,23158,8
330,23161,10
330,23162,4
330,23241,4
330,23332,8
330,23351,10
330,23376,8
330,23380,6
330,23383,5
330,23392,6
330,23419,9
330,23426,2
330,23448,3
330,23471,6
330,23476,2
330,23493,4
330,23499,9
330,23536,5
330,23538,2
330,23556,6
330,23589,4
330,23621,4
330,23631,9
330,23682,6
330,23702,9
330,23757,6
330,23765,6
330,23790,4
330,23797,7
330,23812,4
330,23844,4
330,23869,6
330,23891,8
330,23922,2
330,23924,4
330,23937,9
330,23965,8
330,23971,5
330,24001,9
330,24037,6
330,24045,5
330,24077,1
330,24147,4
330,24178,5
330,24190,3
330,24247,5
330,24348,9
330,24354,2
330,24412,10
330,24433,6
330,24442,8
330,24477,5
330,24493,8
330,24508,5
330,24532,5
330,24548,1
330,24550,5
330,24576,6
330,24595,4
330,24659,8
330,24685,6
330,24690,10
330,24697,10
330,24754,1
330,24840,2
330,24842,2
330,24855,3
330,24884,1
330,24942,5
330,24947,8
330,24992,1
330,25088,1
330,25275,1
331,45,5
331,233,1
331,367,3
331,525,7
331,540,3
331,1159,4
331,1227,2
331,1244,3
331,1313,3
331,1447,1
331,1748,8
331,2157,5
331,2973,10
331,2993,3
331,3135,1
331,3226,5
331,3693,4
331,3709,1
331,3958,10
331,4050,5
331,4336,1
331,4514,10
331,4601,10
331,5447,4
331,5570,6
331,5638,3
331,5911,3
331,5986,6
331,6407,1
331,6499,2
331,6508,7
331,6514,8
331,6542,5
331,6552,7
331,6650,5
331,6672,9
331,6705,7
331,6759,8
331,6775,9
331,6879,7
331,6942,7
331,6977,2
331,6992,1
331,7181,7
331,7194,6
331,7225,4
331,7230,6
331,7323,8
331,7327,10
331,7418,9
331,7437,10
331,7445,7
331,7466,6
331,7471,7
331,7479,9
331,7488,6
331,7538,7
331,7541,1
331,7552,6
331,7557,4
331,7559,4
331,7566,8
331,7567,7
331,7587,5
331,7611,2
331,7662,2
331,7678,5
331,7716,5
331,7727,4
331,7739,3
331,7741,3
331,7771,10
331,7835,6
331,7858,2
331,7937,3
331,8002,5
331,8013,1
331,8017,4
331,8035,10
331,8060,2
331,8134,6
331,8143,8
331,8161,7
331,8190,3
331,8215,2
331,8275,7
331,8276,6
331,8292,1
331,8298,9
331,8301,7
331,8302,6
331,8376,7
331,8458,5
331,8469,5
331,8583,2
331,8609,9
331,8632,2
331,8647,2
331,8676,2
331,8734,3
331,8806,5
331,8811,3
331,8829,2
331,8859,10
331,8862,5
331,8870,3
331,8903,10
331,8919,9
331,8921,3
331,8933,5
331,8959,4
331,9057,2
331,9110,4
331,9142,8
331,9157,2
331,9158,7
331,9175,4
331,9187,7
331,9188,4
331,9208,10
331,9284,2
331,9296,1
331,9360,2
331,9378,1
331,9391,2
331,9393,10
331,9399,9
331,9402,2
331,9405,5
331,9431,2
331,9454,9
331,9510,7
331,9557,4
331,9561,1
331,9563,8
331,9569,9
331,9647,8
331,9683,3
331,9700,1
331,9720,1
331,9757,5
331,9764,8
331,9781,2
331,9789,4
331,9865,10
331,9915,6
331,9941,1
331,9949,3
331,9979,2
331,10016,6
331,10037,6
331,10046,10
331,10122,1
331,10201,4
331,10208,1
331,10223,7
331,10237,1
331,10246,2
331,10261,6
331,10270,10
331,10300,9
331,10339,9
331,10364,6
331,10373,9
331,10403,3
331,10406,2
331,10431,5
331,10460,7
331,10473,2
331,10546,7
331,10595,4
331,10604,6
331,10649,3
331,10665,7
331,10670,9
331,10744,2
331,10779,2
331,10840,5
331,10917,10
331,10942,2
331,10956,8
331,10965,6
331,11002,6
331,11108,8
331,11149,5
331,11197,6
331,11235,10
331,11262,10
331,11279,2
331,11321,9
331,11414,5
331,11448,6
331,11455,2
331,11465,1
331,11470,3
331,11509,5
331,11583,5
331,11604,9
331,11625,2
331,11667,4
331,11669,9
331,11705,5
331,11786,10
331,11789,8
331,11896,3
331,11902,1
331,11932,1
331,11998,6
331,12024,9
331,12092,1
331,12099,4
331,12121,2
331,12125,9
331,12135,4
331,12140,10
331,12165,10
331,12168,7
331,12236,4
331,12289,7
331,12315,8
331,12358,8
331,12408,5
331,12412,2
331,12464,3
331,12493,6
331,12504,7
331,12534,4
331,12552,4
331,12567,10
331,12569,9
331,12633,3
331,12634,10
331,12651,10
331,12676,7
331,12698,2
331,12711,6
331,12712,10
331,12720,9
331,12730,5
331,12770,10
331,12833,3
331,12898,9
331,12974,1
331,12994,1
331,13023,3
331,13032,5
331,13067,3
331,13072,4
331,13092,10
331,13110,7
331,13125,7
331,13140,9
331,13208,9
331,13226,2
331,13231,2
331,13251,2
331,13254,7
331,13334,3
331,13353,1
331,13371,9
331,13374,6
331,13409,10
331,13417,1
331,13426,8
331,13433,9
331,13443,8
331,13576,6
331,13599,2
331,13622,4
331,13634,7
331,13677,7
331,13682,6
331,13683,1
331,13762,10
331,13783,9
331,13886,8
331,13888,10
331,13898,1
331,13939,5
331,13940,9
331,13966,2
331,13982,1
331,13996,6
331,14010,7
331,14023,8
331,14046,1
331,14126,3
331,14229,6
331,14230,10
331,14259,6
331,14274,7
331,14284,6
331,14312,3
331,14330,7
331,14341,2
331,14356,4
331,14357,9
331,14391,6
331,14461,5
331,14468,7
331,14469,9
331,14491,3
331,14492,10
331,14510,5
331,14521,5
331,14534,4
331,14538,3
331,14543,2
331,14555,10
331,14676,6
331,14727,3
331,14768,9
331,14786,9
331,14831,10
331,14833,5
331,14866,10
331,14929,1
331,14946,3
331,14998,10
331,15060,2
331,15074,5
331,15083,10
331,15084,5
331,15097,1
331,15110,8
331,15275,10
331,15312,3
331,15328,1
331,15359,2
331,15441,4
331,15463,5
331,15512,8
331,15525,4
331,15611,7
331,15617,8
331,15627,7
331,15700,7
331,15723,4
331,15758,6
331,15819,2
331,15950,5
331,15974,8
331,16072,7
331,16098,9
331,16131,3
331,16134,8
331,16150,4
331,16160,10
331,16179,4
331,16198,10
331,16199,1
331,16217,4
331,16221,5
331,16227,3
331,16239,6
331,16254,3
331,16267,1
331,16285,6
331,16301,4
331,16304,7
331,16341,10
331,16367,3
331,16416,6
331,16418,1
331,16422,5
331,16531,9
331,16547,7
331,16567,8
331,16570,8
331,16572,10
331,16606,5
331,16736,1
331,16740,3
331,16742,10
331,16799,4
331,16847,3
331,16891,10
331,16914,1
331,16952,8
331,16993,4
331,17019,10
331,17067,10
331,17090,8
331,17091,6
331,17113,4
331,17140,8
331,17179,6
331,17181,4
331,17203,3
331,17244,3
331,17342,9
331,17390,3
331,17423,8
331,17541,8
331,17556,2
331,17618,4
331,17630,6
331,17739,8
331,17765,5
331,17809,1
331,17834,5
331,17837,2
331,17859,10
331,17860,9
331,17902,9
331,17940,4
331,17976,9
331,17991,5
331,17992,7
331,18037,7
331,18059,5
331,18138,7
331,18153,5
331,18170,8
331,18205,1
331,18245,5
331,18316,9
331,18345,6
331,18354,10
331,18375,5
331,18388,6
331,18397,1
331,18436,1
331,18448,10
331,18472,6
331,18482,2
331,18535,5
331,18544,2
331,18595,1
331,18618,5
331,18670,1
331,18717,3
331,18845,1
331,18854,10
331,18862,4
331,18865,6
331,18869,6
331,18904,2
331,18998,8
331,19002,3
331,19043,2
331,19048,2
331,19071,2
331,19074,7
331,19147,3
331,19189,10
331,19201,8
331,19217,10
331,19259,7
331,19369,3
331,19385,9
331,19402,4
331,19404,7
331,19424,4
331,19449,10
331,19483,3
331,19516,10
331,19522,1
331,19602,1
331,19636,9
331,19696,6
331,19705,3
331,19737,9
331,19796,8
331,19801,2
331,19848,5
331,19851,1
331,19864,1
331,19886,1
331,19912,6
331,19916,7
331,19927,7
331,19949,2
331,19973,1
331,19997,3
331,19998,4
331,20017,4
331,20020,1
331,20139,5
331,20152,2
331,20177,2
331,20185,4
331,20189,5
331,20214,4
331,20235,2
331,20356,7
331,20358,5
331,20391,7
331,20426,4
331,20436,8
331,20530,8
331,20669,8
331,20674,2
331,20675,7
331,20676,5
331,20702,8
331,20727,10
331,20745,2
331,20754,8
331,20764,1
331,20772,3
331,20788,5
331,20848,4
331,20869,6
331,20901,4
331,20925,3
331,20930,7
331,21022,8
331,21049,1
331,21063,10
331,21070,4
331,21119,4
331,21148,2
331,21149,9
331,21200,2
331,21297,7
331,21344,9
331,21399,9
331,21405,7
331,21434,8
331,21470,7
331,21568,1
331,21578,1
331,21591,10
331,21618,5
331,21649,7
331,21698,6
331,21733,1
331,21845,1
331,21847,4
331,21875,2
331,21876,2
331,21898,6
331,21928,4
331,21944,4
331,21991,9
331,21995,9
331,22004,9
331,22022,8
331,22023,9
331,22051,6
331,22073,5
331,22077,8
331,22088,5
331,22113,8
331,22139,9
331,22155,1
331,22212,3
331,22219,8
331,22250,5
331,22255,2
331,22332,10
331,22349,9
331,22423,6
331,22431,6
331,22437,6
331,22496,8
331,22513,8
331,22517,1
331,22518,4
331,22529,6
331,22534,7
331,22628,3
331,22629,5
331,22631,10
331,22672,5
331,22729,3
331,22751,2
331,22772,1
331,22809,6
331,22816,4
331,22833,10
331,22849,5
331,22860,8
331,22897,4
331,22931,10
331,22962,5
331,22968,9
331,22980,3
331,23002,7
331,23043,8
331,23058,8
331,23060,6
331,23065,8
331,23087,9
331,23090,1
331,23104,1
331,23117,3
331,23142,10
331,23152,6
331,23160,9
331,23180,5
331,23232,5
331,23235,2
331,23242,4
331,23243,10
331,23254,10
331,23262,10
331,23284,10
331,23315,4
331,23325,7
331,23348,10
331,23360,6
331,23402,3
331,23422,5
331,23425,9
331,23427,7
331,23449,6
331,23463,7
331,23464,7
331,23480,5
331,23484,4
331,23526,3
331,23533,7
331,23540,10
331,23590,5
331,23594,7
331,23598,3
331,23633,2
331,23674,9
331,23705,6
331,23708,8
331,23710,4
331,23714,10
331,23724,8
331,23731,6
331,23749,1
331,23768,6
331,23811,7
331,23827,5
331,23833,10
331,23835,3
331,23847,3
331,23855,1
331,23856,5
331,23865,1
331,23890,7
331,23898,9
331,23960,9
331,23963,6
331,23973,5
331,23977,4
331,24091,10
331,24113,9
331,24228,2
331,24236,9
331,24254,10
331,24278,10
331,24282,10
331,24308,5
331,24312,2
331,24319,9
331,24339,2
331,24353,6
331,24406,3
331,24441,10
331,24536,6
331,24566,6
331,24596,1
331,24605,9
331,24644,9
331,24645,1
331,24664,1
331,24691,9
331,24720,10
331,24724,8
331,24725,8
331,24742,10
331,24790,9
331,24823,1
331,24848,3
331,24944,10
331,24972,4
331,24973,1
331,24985,8
331,25029,6
331,25054,10
331,25093,4
331,25122,9
331,25187,10
331,25206,2
331,25246,1
331,25258,1
331,25264,3
331,25271,2
331,25300,3
331,25444,2
331,25481,7
331,25544,10
331,25557,3
331,25570,1
331,25571,2
331,25602,8
331,25626,10
331,25675,3
331,25684,8
331,25691,5
331,25723,5
331,25751,9
331,25766,10
331,25773,4
331,25807,4
331,25917,2
331,25940,10
331,25955,9
331,25992,2
331,26028,10
331,26046,5
331,26056,1
331,26079,6
331,26145,5
331,26164,7
331,26223,5
331,26224,8
331,26274,8
331,26277,9
331,26282,3
331,26290,3
331,26305,9
331,26343,2
331,26354,2
331,26358,5
331,26359,5
331,26411,4
331,26418,2
331,26426,2
331,27298,10
331,27306,5
331,27319,3
331,27328,8
331,27367,6
331,27397,5
331,27412,7
331,27416,10
331,27434,5
331,27443,5
331,27462,2
331,27466,9
331,27470,7
331,27475,9
331,27483,10
331,27497,5
331,27500,8
331,27501,9
331,27523,9
331,27533,10
331,27564,3
331,27574,4
331,27578,5
331,27584,6
331,27585,4
331,27586,6
331,27591,9
331,27597,2
331,27605,1
331,27622,8
331,27639,7
331,27642,4
331,27645,10
331,27654,2
331,27716,2
331,27737,5
331,27747,6
331,27804,8
331,27844,2
331,27864,10
331,27869,3
331,27870,7
331,27872,10
331,27884,8
331,27885,4
331,27901,4
331,27926,6
331,27934,2
331,27937,2
331,27940,4
331,27941,4
331,27944,7
331,27947,7
331,27960,6
331,27974,4
331,27976,1
331,27979,6
331,28002,8
331,28004,6
331,28008,2
331,28011,6
331,28016,7
331,28022,4
331,28035,2
331,28055,10
331,28070,6
331,28082,9
331,28084,1
331,28093,1
331,28097,5
331,28107,3
331,28112,8
331,28119,4
331,28123,4
331,28141,6
331,28143,5
331,28147,9
331,28151,2
331,28153,7
331,28159,8
331,28173,9
331,28182,7
331,28193,2
331,28196,1
331,28198,4
331,28199,10
331,28200,5
331,28204,10
331,28214,3
331,28237,3
331,28261,6
331,28268,7
331,28269,1
331,28270,9
331,28274,9
331,28275,3
331,28277,10
331,28295,9
331,28297,3
331,28304,1
331,28309,3
331,28311,6
331,28319,10
331,28320,3
331,28321,10
331,28324,3
331,28325,10
331,28342,7
331,28345,5
331,28348,10
331,28356,9
331,28364,9
331,28385,10
331,28386,4
331,28398,8
331,28405,9
331,28414,6
331,28428,5
331,28438,9
331,28441,10
331,28455,1
331,28467,7
331,28475,5
331,28482,4
331,28493,8
331,28498,5
331,28502,5
331,28505,10
331,28511,1
331,28513,6
331,28520,4
331,28523,8
331,28524,8
331,28532,9
331,28546,5
331,28548,4
331,28553,5
331,28565,7
331,28567,6
331,28574,3
331,28578,7
331,28581,8
331,28585,10
331,28587,2
331,28613,7
331,28620,9
331,28633,4
331,28636,4
331,28639,6
331,28640,8
331,28645,5
331,28646,8
331,28650,1
331,28655,7
331,28663,9
331,28671,6
331,28684,6
331,28691,9
331,28696,2
331,28706,1
331,28712,1
331,28714,3
331,28722,7
331,28730,5
331,28736,5
331,28740,1
331,28742,5
331,28770,2
332,103,10
332,1112,3
332,1846,10
332,2203,4
332,2770,7
332,2875,7
332,3346,10
332,3994,3
332,4112,6
332,5386,3
332,6373,8
332,6376,1
332,6422,2
332,6559,8
332,6627,8
332,6632,9
332,6725,5
332,6747,1
332,6781,10
332,6788,5
332,6817,6
332,6858,4
332,6883,6
332,7014,9
332,7075,3
332,7130,5
332,7164,1
332,7207,5
332,7232,10
332,7239,10
332,7268,6
332,7306,6
332,7362,10
332,7396,1
332,7419,2
332,7464,1
332,7490,7
332,7517,4
332,7610,1
332,7643,7
332,7658,6
332,7674,5
332,7680,10
332,7749,1
332,7762,4
332,7791,6
332,7799,2
332,7805,9
332,7836,8
332,7875,9
332,7876,2
332,7886,3
332,7916,4
332,7947,10
332,8062,7
332,8068,7
332,8122,3
332,8124,2
332,8126,7
332,8141,4
332,8206,4
332,8211,1
332,8225,8
